english_word,word_class,level,verb_transitivity,translation,transliteration
"aspiration (medical, breathing)",noun,c1,,एस्पिरेशन (m) / अंतःश्वसन (m) / श्वास लेना (m),ēspirēśan (m) / aṁtaḥśvasan (m) / śvās lēnā (m)
assassination,noun,c1,,हत्या (f) / क़त्ल (m) / राजनीतिक हत्या (f),hatyā (f) / qatl (m) / rājanītik hatyā (f)
assault (military offensive),noun,c1,,हमला (m) / चढ़ाई (f) / आक्रमण (m),hamalā (m) / caṛhāī (f) / ākramaṇa (m)
assembly (act of joining parts),noun,c1,,जोड़ (m) / संयोजन (m) / संकलन (m),jōṛa (m) / saṁyōjan (m) / saṁkalan (m)
assembly (legislative body),noun,c1,,असेंबली (f) / विधानसभा (f) / सभा (f),asēṁbalī (f) / vidhānasabhā (f) / sabhā (f)
assertion (of rights or authority),noun,c1,,दावा (m) / दृढ़ता (f) / प्रतिपादन (m),dāvā (m) / dr̥ṛhatā (f) / pratipādan (m)
assertion (statement or claim),noun,c1,,दावा (m) / बयान (m) / कथन (m),dāvā (m) / bayān (m) / kathan (m)
"assurance (guarantee, promise)",noun,c1,,भरोसा (m) / गारंटी (f) / आश्वासन (m),bharōsā (m) / gāraṁṭī (f) / āśvāsan (m)
assurance (self-confidence),noun,c1,,आत्मविश्वास (m) / भरोसा (m) / यक़ीन (m),ātmaviśvās (m) / bharōsā (m) / yaqīn (m)
"asylum (institution, hospital)",noun,c1,,पागलख़ाना (m) / अस्पताल (m) / शरणालय (m),pāgalak͟hānā (m) / aspatāl (m) / śaraṇālay (m)
asylum (political refuge),noun,c1,,पनाह (f) / शरण (f) / आश्रय (m),panāh (f) / śaraṇa (f) / āśray (m)
at your disposal (idiomatic usage),noun,c1,,उपलब्धता (f) / सेवा (f) / हाज़िरी (f),upalabdhatā (f) / sēvā (f) / hāzirī (f)
atrocity,noun,c1,,ज़ुल्म (m) / अत्याचार (m) / क्रूरता (f) / नृशंसता (f),zulm (m) / atyācār (m) / krūratā (f) / nr̥śaṁsatā (f)
"attendance (record, register)",noun,c1,,हाज़िरी (f) / उपस्थिति (f) / हाज़िरी रजिस्टर (m),hāzirī (f) / upasthiti (f) / hāzirī rajisṭar (m)
"attorney (legal agent, power of attorney)",noun,c1,,वकील (m) / मुख़्तार (m) / प्रतिनिधि (m),vakīl (m) / muk͟htār (m) / pratinidhi (m)
attribute (quality),noun,c1,,ख़ासियत (f) / गुण (m) / विशेषता (f) / लक्षण (m),k͟hāsiyat (f) / guṇa (m) / viśēṣatā (f) / lakṣaṇa (m)
"attribute (symbol, iconography)",noun,c1,,प्रतीक (m) / चिह्न (m) / लक्षण (m),pratīk (m) / cihn (m) / lakṣaṇa (m)
audit,noun,c1,,ऑडिट (m) / लेखा-परीक्षा (f) / जाँच (f),ôḍiṭa (m) / lēkhā-parīkṣā (f) / jām̐c (f)
authentic (genuine object),adjective,c1,,असली / प्रामाणिक / वास्तविक / सच्चा,asalī / prāmāṇik / vāstavik / saccā
"authentic (sincere, true nature)",adjective,c1,,सच्चा / वास्तविक / खरा / ईमानदार,saccā / vāstavik / kharā / īmānadār
"auto (autorickshaw, complete name)",noun,c1,,ऑटो (m) / ऑटो-रिक्शा (m),ôṭō (m) / ôṭō-rikśā (m)
autobiography,noun,c1,,आत्मकथा (f) / आत्मचरित (m),ātmakathā (f) / ātmacarit (m)
autonomy (personal freedom),noun,c1,,आज़ादी (f) / स्वतंत्रता (f) / स्वायत्तता (f),āzādī (f) / svataṁtratā (f) / svāyattatā (f)
"autonomy (political, institutional)",noun,c1,,स्वायत्तता (f) / स्वशासन (m) / स्वराज (m),svāyattatā (f) / svaśāsan (m) / svarāj (m)
"availability (of resources, stock)",noun,c1,,उपलब्धता (f) / मौजूदगी (f) / प्राप्यता (f),upalabdhatā (f) / maujūdagī (f) / prāpyatā (f)
"availability (of time, person)",noun,c1,,उपलब्धता (f) / मौजूदगी (f),upalabdhatā (f) / maujūdagī (f)
back and forth,adverb,c1,,इधर-उधर / आगे-पीछे / आना-जाना,idhar-udhar / āgē-pīchē / ānā-jānā
backdrop (context),noun,c1,,पृष्ठभूमि (f) / संदर्भ (m) / माहौल (m),pr̥ṣṭhabhūmi (f) / saṁdarbh (m) / māhaul (m)
backdrop (scenery),noun,c1,,पृष्ठभूमि (f) / पर्दा (m) / दृश्य (m),pr̥ṣṭhabhūmi (f) / pardā (m) / dr̥śy (m)
backing (lining),noun,c1,,अस्तर (m) / पिछला हिस्सा (m),astar (m) / pichalā hissā (m)
backing (support),noun,c1,,समर्थन (m) / सहारा (m) / पुष्टि (f) / हिमायत (f),samarthan (m) / sahārā (m) / puṣṭi (f) / himāyat (f)
backup (data copy),noun,c1,,बैकअप (m) / प्रतिलिपि (f) / सुरक्षित प्रति (f),baikaap (m) / pratilipi (f) / surakṣit prati (f)
"backup (support, reinforcement)",noun,c1,,सहारा (m) / मदद (f) / सहायता (f) / समर्थन (m),sahārā (m) / madad (f) / sahāyatā (f) / samarthan (m)
bail,noun,c1,,ज़मानत (f),zamānat (f)
"ballot (the process, vote)",noun,c1,,मतदान (m) / वोट (m) / चुनाव (m),matadān (m) / vōṭa (m) / cunāv (m)
ballot (voting paper),noun,c1,,मतपत्र (m) / वोट-पत्र (m),matapatr (m) / vōṭa-patr (m)
banner (flag or standard),noun,c1,,झंडा (m) / पताका (f) / ध्वज (m),jhaṁḍā (m) / patākā (f) / dhvaj (m)
banner (web advertisement),noun,c1,,बैनर (m) / विज्ञापन-पट्टी (f),bainar (m) / vijñāpan-paṭṭī (f)
bare (minimal amount),adjective,c1,,न्यूनतम / कम-से-कम / सिर्फ़,nyūnatam / kam-sē-kam / sirf
barrel (container),noun,c1,,पीपा (m) / बैरल (m) / ड्रम (m),pīpā (m) / bairal (m) / ḍram (m)
barrel (of a gun),noun,c1,,नली (f) / नाल (f),nalī (f) / nāl (f)
bass (fish),noun,c1,,बास मछली (f),bās machalī (f)
bass (instrument),noun,c1,,बास (m) / बेस (m) / निचले सुर का वाद्य (m),bās (m) / bēs (m) / nicalē sur kā vādy (m)
bass (sound frequency),noun,c1,,बास (f) / बेस (f) / भारी ध्वनि (f) / निम्न आवृत्ति (f),bās (f) / bēs (f) / bhārī dhvani (f) / nimn āvr̥tti (f)
battlefield (metaphorical),noun,c1,,रणभूमि (f) / युद्धक्षेत्र (m) / संघर्ष-क्षेत्र (m) / अखाड़ा (m),raṇabhūmi (f) / yuddhakṣētr (m) / saṁgharṣa-kṣētr (m) / akhāṛā (m)
bay (designated area),noun,c1,,जगह (f) / स्थान (m) / खंड (m) / डिब्बा (m),jagah (f) / sthān (m) / khaṁḍa (m) / ḍibbā (m)
bay (geographical feature),noun,c1,,खाड़ी (f),khāṛī (f)
beam (ray of light),noun,c1,,किरण (f) / प्रकाश-पुंज (m) / रश्मि (f),kiraṇa (f) / prakāśa-puṁj (m) / raśmi (f)
beam (structural support),noun,c1,,शहतीर (m) / धरन (f) / बीम (f),śahatīr (m) / dharan (f) / bīm (f)
beast (cruel person),noun,c1,,हैवान (m) / दरिंदा (m) / क्रूर व्यक्ति (m) / राक्षस (m),haivān (m) / dariṁdā (m) / krūr vyakti (m) / rākṣas (m)
beast (wild animal),noun,c1,,जानवर (m) / पशु (m) / जंगली जानवर (m) / वन्य पशु (m),jānavar (m) / paśu (m) / jaṁgalī jānavar (m) / vany paśu (m)
behalf,noun,c1,,हित (m) / पक्ष (m) / समर्थन (m) / प्रतिनिधित्व (m),hit (m) / pakṣa (m) / samarthan (m) / pratinidhitv (m)
beloved (person),noun,c1,,महबूब (m/f) / प्रिय (m/f) / प्यारा (m/f),mahabūb (m/f) / priy (m/f) / pyārā (m/f)
"bench (judiciary, court)",noun,c1,,बेंच (f) / पीठ (f) / न्यायपीठ (f),bēṁc (f) / pīṭh (f) / nyāyapīṭh (f)
bench (sports reserves),noun,c1,,बेंच (f) / आरक्षित खिलाड़ी (m),bēṁc (f) / ārakṣit khilāṛī (m)
benchmark,noun,c1,,मानदंड (m) / मानक (m) / कसौटी (f),mānadaṁḍa (m) / mānak (m) / kasauṭī (f)
"beneath (unworthy of, lower status)",adjective,c1,,अयोग्य / कमतर / नीचा,ayōgy / kamatar / nīcā
beneficiary,noun,c1,,लाभार्थी (m/f) / हितग्राही (m/f),lābhārthī (m/f) / hitagrāhī (m/f)
bishop (chess piece),noun,c1,,ऊँट (m) / फ़ील (m),ūm̐ṭa (m) / fīl (m)
bishop (religious official),noun,c1,,बिशप (m) / धर्माध्यक्ष (m),biśap (m) / dharmādhyakṣa (m)
bizarre,adjective,c1,,अजीब / विचित्र / अनोखा,ajīb / vicitr / anōkhā
blade (cutting edge of a knife or razor),noun,c1,,धार (f) / पत्ती (f) / फल (m),dhār (f) / pattī (f) / phal (m)
blade (flat part of a leaf),noun,c1,,पत्ती (f) / पर्णफलक (m),pattī (f) / parṇaphalak (m)
blade (vane of a fan or propeller),noun,c1,,पंखुड़ी (f) / ब्लेड (m) / फलक (m),paṁkhuṛī (f) / blēḍa (m) / phalak (m)
blast (enjoyable time),noun,c1,,मज़ा (m) / आनंद (m),mazā (m) / ānaṁd (m)
blast (explosion),noun,c1,,धमाका (m) / विस्फोट (m),dhamākā (m) / visphōṭa (m)
blend,noun,c1,,मेल (m) / मिश्रण (m),mēl (m) / miśraṇa (m)
"blessing (boon, great advantage)",noun,c1,,वरदान (m) / आशीर्वाद (m) / कृपा (f),varadān (m) / āśīrvād (m) / kr̥pā (f)
bonus,noun,c1,,बोनस (m) / अधिलाभ (m),bōnas (m) / adhilābh (m)
boom (economic growth),noun,c1,,तेज़ी (f) / उछाल (m) / समृद्धि (f),tēzī (f) / uchāl (m) / samr̥ddhi (f)
boom (sound),noun,c1,,गड़गड़ाहट (f) / गर्जना (f) / धमाका (m),gaṛagaṛāhaṭa (f) / garjanā (f) / dhamākā (m)
"boundary (limit, scope)",noun,c1,,हद (f) / सीमा (f) / दायरा (m),had (f) / sīmā (f) / dāyarā (m)
bow (of a ship),noun,c1,,जहाज़ का अगला हिस्सा (m) / अग्रभाग (m) / पोताग्र (m),jahāz kā agalā hissā (m) / agrabhāg (m) / pōtāgr (m)
breach (physical gap),noun,c1,,दरार (f) / छेद (m) / भंग (m) / विदर (m),darār (f) / chēd (m) / bhaṁg (m) / vidar (m)
breach (violation),noun,c1,,उल्लंघन (m) / भंग (m) / अवहेलना (f) / अतिक्रमण (m),ullaṁghan (m) / bhaṁg (m) / avahēlanā (f) / atikramaṇa (m)
breakdown (detailed analysis),noun,c1,,विस्तृत विश्लेषण (m) / वर्गीकरण (m) / ब्यौरा (m),vistr̥t viślēṣaṇa (m) / vargīkaraṇa (m) / byaurā (m)
breakdown (emotional collapse),noun,c1,,मानसिक आघात (m) / भावनात्मक पतन (m) / सदमा (m),mānasik āghāt (m) / bhāvanātmak patan (m) / sadamā (m)
breakdown (mechanical failure),noun,c1,,ख़राबी (f) / यंत्र-दोष (m) / यांत्रिक विफलता (f),k͟harābī (f) / yaṁtr-dōṣa (m) / yāṁtrik viphalatā (f)
"breakthrough (discovery, major advance)",noun,c1,,बड़ी सफलता (f) / खोज (f) / प्रगति (f) / उपलब्धि (f),baṛī saphalatā (f) / khōj (f) / pragati (f) / upalabdhi (f)
"breakthrough (military, strategic success)",noun,c1,,सेंध (f) / मोर्चाबंदी तोड़ना (m) / निर्णायक सफलता (f),sēṁdh (f) / mōrcābaṁdī tōṛanā (m) / nirṇāyak saphalatā (f)
broadband,noun,c1,,ब्रॉडबैंड (m) / विस्तृत बैंड (m),brôḍabaiṁḍa (m) / vistr̥t baiṁḍa (m)
browser,noun,c1,,ब्राउज़र (m) / संदर्शक (m),brāuzar (m) / saṁdarśak (m)
brutal (cruel and violent),adjective,c1,,क्रूर / निर्मम / बर्बर,krūr / nirmam / barbar
brutal (harsh or severe),adjective,c1,,कठोर / सख़्त / भीषण,kaṭhōr / sak͟ht / bhīṣaṇa
buck (dollar),noun,c1,,डॉलर (m) / अमरीकी डॉलर (m),ḍôlar (m) / amarīkī ḍôlar (m)
buck (male animal),noun,c1,,नर हिरण (m) / बकरा (m) / नर पशु (m),nar hiraṇa (m) / bakarā (m) / nar paśu (m)
"buddy (close friend, associate)",noun,c1,,दोस्त (m) / यार (m) / साथी (m) / मित्र (m),dōst (m) / yār (m) / sāthī (m) / mitr (m)
buffer (computer memory),noun,c1,,बफ़र (m) / संचयिका (f) / स्मृति बफ़र (m),bafar (m) / saṁcayikā (f) / smr̥ti bafar (m)
buffer (protective barrier),noun,c1,,अवरोधक (m) / बचाव (m) / सुरक्षा कवच (m),avarōdhak (m) / bacāv (m) / surakṣā kavac (m)
"buffer (reserve, cushion)",noun,c1,,आरक्षित निधि (f) / सहारा (m) / गद्दी (f),ārakṣit nidhi (f) / sahārā (m) / gaddī (f)
bulk (majority or main part),noun,c1,,अधिकांश (m) / ज़्यादातर हिस्सा (m) / मुख्य भाग (m),adhikāṁśa (m) / zyādātar hissā (m) / mukhy bhāg (m)
bulk (size or mass),noun,c1,,आकार (m) / मात्रा (f) / आयतन (m),ākār (m) / mātrā (f) / āyatan (m)
burden,noun,c1,,बोझ (m) / भार (m),bōjh (m) / bhār (m)
bureaucracy (administration),noun,c1,,नौकरशाही (f) / प्रशासन तंत्र (m),naukaraśāhī (f) / praśāsan taṁtr (m)
