english_word,word_class,telugu_translation,transliteration,verb_transitivity,level
to assault (physically or criminally),verb,దాడి చేయు / దౌర్జన్యం చేయు / కొట్టు,dāḍi cēyu / daurjanyaṁ cēyu / koṭṭu,transitive,a2
to assault (verbally or sensory),verb,దూషించు / నిందించు / బాధించు,dūṣiṁcu / niṁdiṁcu / bādhiṁcu,transitive,a2
"to assemble (parts, machinery)",verb,అమర్చు / కూర్చు / బిగించు,amarcu / kūrcu / bigiṁcu,transitive,a2
"to assemble (people, to gather)",verb,గుమిగూడు / సమావేశమగు / చేరు,gumigūḍu / samāvēśamagu / cēru,intransitive,a2
to assemble (to cause to gather),verb,సమీకరించు / పోగుచేయు / సమావేశపరచు,samīkariṁcu / pōgucēyu / samāvēśaparacu,transitive,a2
"to assert (to claim authority, rights)",verb,నొక్కి చెప్పు / హక్కులను స్థాపించు / అధికారం చెలాయించు,nokki ceppu / hakkulanu sthāpiṁcu / adhikāraṁ celāyiṁcu,transitive,a2
to assert (to state confidently),verb,నొక్కి చెప్పు / ధృవీకరించు / గట్టిగా చెప్పు,nokki ceppu / dhr̥vīkariṁcu / gaṭṭigā ceppu,transitive,a2
to assert oneself,verb,తనను తాను నిరూపించుకో / ఆత్మవిశ్వాసం ప్రదర్శించు / తన స్థానాన్ని నిలబెట్టుకో,tananu tānu nirūpiṁcukō / ātmaviśvāsaṁ pradarśiṁcu / tana sthānānni nilabeṭṭukō,intransitive,a2
to attain (a goal or status),verb,సాధించు / చేరుకో / పొందు,sādhiṁcu / cērukō / poṁdu,transitive,a2
to attain (spiritual realization or ultimate state),verb,మోక్షం పొందు / జ్ఞానం పొందు / పరమపదం చేరు,mōkṣaṁ poṁdu / jñānaṁ poṁdu / paramapadaṁ cēru,transitive,a2
to attain (spiritual realization),verb,జ్ఞానోదయం పొందు / ఆత్మజ్ఞానం పొందు / ముక్తి పొందు,jñānōdayaṁ poṁdu / ātmajñānaṁ poṁdu / mukti poṁdu,transitive,a2
to attribute (blame or formal responsibility),verb,ఆపాదించు / బాధ్యత వహించు / నిందించు,āpādiṁcu / bādhyata vahiṁcu / niṁdiṁcu,transitive,a2
to attribute (cause or source),verb,ఆపాదించు / కారణం చెప్పు / మూలంగా భావించు,āpādiṁcu / kāraṇaṁ ceppu / mūlaṁgā bhāviṁcu,transitive,a2
to authorize,verb,అనుమతించు / అధికారం ఇవ్వు / అధికృతం చేయు,anumatiṁcu / adhikāraṁ ivvu / adhikr̥taṁ cēyu,transitive,a2
to await,verb,ఎదురు చూడు / వేచి ఉండు / నిరీక్షించు,eduru cūḍu / vēci uṁḍu / nirīkṣiṁcu,transitive,a2
"to bat (eyelids, lashes)",verb,రెప్పలు కొట్టు / రెప్పలు ఆడించు,reppalu koṭṭu / reppalu āḍiṁcu,transitive,a2
"to bat (in cricket, baseball)",verb,బ్యాటింగ్ చేయు / బ్యాట్ చేయు,byāṭiṁg cēyu / byāṭ cēyu,intransitive,a2
"to betray (a person, trust, country)",verb,మోసం చేయు / ద్రోహం చేయు / నమ్మకద్రోహం చేయు,mōsaṁ cēyu / drōhaṁ cēyu / nammakadrōhaṁ cēyu,transitive,a2
to betray (to reveal unintentionally),verb,బయటపెట్టు / వెల్లడించు,bayaṭapeṭṭu / vellaḍiṁcu,transitive,a2
to bind (pages into a book),verb,బైండ్ చేయు / కుట్టు / కట్టు,baiṁḍ cēyu / kuṭṭu / kaṭṭu,transitive,a2
to bind (to obligate or constrain legally),verb,కట్టుబాటు చేయు / నియంత్రించు / బంధించు,kaṭṭubāṭu cēyu / niyaṁtriṁcu / baṁdhiṁcu,transitive,a2
to blast (criticize harshly),verb,తీవ్రంగా విమర్శించు / దుమ్మెత్తిపోయు,tīvraṁgā vimarśiṁcu / dummettipōyu,transitive,a2
to blast (play music loudly),verb,పెద్దగా పెట్టు / సౌండ్ పెంచు,peddagā peṭṭu / sauṁḍ peṁcu,transitive,a2
to blast (with explosives),verb,పేల్చు / పేల్చివేయు,pēlcu / pēlcivēyu,transitive,a2
to bleed (color),verb,రంగు పోవు / రంగు అంటుకొను,raṁgu pōvu / raṁgu aṁṭukonu,intransitive,a2
to bleed (financially),verb,నష్టపోవు / డబ్బు పోగొట్టుకొను,naṣṭapōvu / ḍabbu pōgoṭṭukonu,intransitive,a2
"to blend (ingredients, substances)",verb,కలుపు / మిశ్రమం చేయు,kalupu / miśramaṁ cēyu,transitive,a2
"to blend (integrate, fit in)",verb,కలిసిపోవు / ఇమిడిపోవు,kalisipōvu / imiḍipōvu,intransitive,a2
to bless (to confer a boon or fortune),verb,ఆశీర్వదించు / దీవించు,āśīrvadiṁcu / dīviṁcu,transitive,a2
to boast (bragging about oneself),verb,గొప్పలు చెప్పు / డంబాలు పలుకు,goppalu ceppu / ḍaṁbālu paluku,intransitive,a2
to boast (of possessing an impressive feature),verb,కలిగి ఉండు / పేరుగాంచు,kaligi uṁḍu / pērugāṁcu,transitive,a2
"to bounce (a ball, actively)",verb,ఎగురవేయు / బౌన్స్ చేయు,eguravēyu / bauns cēyu,transitive,a2
"to bounce (of a ball, passively)",verb,ఎగురు / బౌన్స్ అవు,eguru / bauns avu,intransitive,a2
"to bounce (of a check, payment)",verb,బౌన్స్ అవు / చెల్లదు,bauns avu / celladu,intransitive,a2
"to bow (to submission, yield)",verb,లొంగు / తలవంచు,loṁgu / talavaṁcu,intransitive,a2
to breach (a physical barrier),verb,బద్దలు కొట్టు / చీల్చు,baddalu koṭṭu / cīlcu,transitive,a2
to breach (agreement or law),verb,ఉల్లంఘించు / అతిక్రమించు / భంగం చేయు,ullaṁghiṁcu / atikramiṁcu / bhaṁgaṁ cēyu,transitive,a2
to breed,noun,జాతి / రకం / వంశం,jāti / rakaṁ / vaṁśaṁ,transitive,a2
to breed (reproduce),verb,సంతానోత్పత్తి చేయు / వృద్ధి చేయు / ఉత్పత్తి చేయు,saṁtānōtpatti cēyu / vr̥ddhi cēyu / utpatti cēyu,transitive,a2
"to breed (to cause or foster, e.g., conflict)",verb,పుట్టించు / పెంపొందించు / సృష్టించు,puṭṭiṁcu / peṁpoṁdiṁcu / sr̥ṣṭiṁcu,transitive,a2
to breed (to rear animals or cultivate plants),verb,పెంచు / పెంపొందించు,peṁcu / peṁpoṁdiṁcu,transitive,a2
"to burst (into tears, laughter)",verb,ఒక్కసారిగా బయటపడు / లంకించుకో,okkasārigā bayaṭapaḍu / laṁkiṁcukō,,a2
to burst (to express emotion suddenly),verb,ఒక్కసారిగా బయటపడు / లంకించుకో,okkasārigā bayaṭapaḍu / laṁkiṁcukō,intransitive,a2
to burst (to rush in suddenly),verb,ఒక్కసారిగా దూసుకుపో / ఒక్కసారిగా ప్రవేశించు,okkasārigā dūsukupō / okkasārigā pravēśiṁcu,intransitive,a2
to capsize (intransitive),verb,బోల్తాపడు / తలక్రిందులగు,bōltāpaḍu / talakriṁdulagu,intransitive,a2
"to carve (to sculpt, engrave)",verb,చెక్కు / శిల్పం చెక్కు,cekku / śilpaṁ cekku,transitive,a2
to carve (to slice cooked meat),verb,ముక్కలు చేయు / కోయు,mukkalu cēyu / kōyu,transitive,a2
to catalogue,verb,జాబితా చేయు / వర్గీకరించు / కేటలాగ్ చేయు,jābitā cēyu / vargīkariṁcu / kēṭalāg cēyu,transitive,a2
to cater (provide food services),verb,క్యాటరింగ్ చేయు / భోజనం ఏర్పాటు చేయు / ఆహార సేవలు అందించు,kyāṭariṁg cēyu / bhōjanaṁ ērpāṭu cēyu / āhāra sēvalu aṁdiṁcu,transitive,a2
"to cater (to satisfy demands, needs)",verb,అవసరాలు తీర్చు / డిమాండ్లను తీర్చు / సంతృప్తిపరచు,avasarālu tīrcu / ḍimāṁḍlanu tīrcu / saṁtr̥ptiparacu,intransitive,a2
to cease (to put an end to; transitive),verb,ఆపు / నిలిపివేయు / ముగించు,āpu / nilipivēyu / mugiṁcu,transitive,a2
to cease (to stop happening),verb,ఆగిపో / నిలిచిపో / ముగిసిపో,āgipō / nilicipō / mugisipō,intransitive,a2
to characterize (to be the distinguishing feature of),verb,లక్షణంగా ఉండు / ప్రత్యేకతను కలిగి ఉండు,lakṣaṇaṁgā uṁḍu / pratyēkatanu kaligi uṁḍu,transitive,a2
to characterize (to describe the features of),verb,వర్ణించు / లక్షణాలను వివరించు / ప్రత్యేకతలను తెలుపు,varṇiṁcu / lakṣaṇālanu vivariṁcu / pratyēkatalanu telupu,transitive,a2
to circulate (information or rumors),verb,వ్యాపించు / ప్రచారంలో ఉండు,vyāpiṁcu / pracāraṁlō uṁḍu,intransitive,a2
to circulate (money or currency),verb,చలామణిలో ఉండు / ప్రచారంలో ఉండు,calāmaṇilō uṁḍu / pracāraṁlō uṁḍu,intransitive,a2
"to circulate (physically, like blood or air)",verb,ప్రవహించు / తిరుగు / సంచరించు,pravahiṁcu / tirugu / saṁcariṁcu,intransitive,a2
to cling (to an idea or belief),verb,అంటిపెట్టుకొని ఉండు / పట్టుదలతో ఉండు,aṁṭipeṭṭukoni uṁḍu / paṭṭudalatō uṁḍu,intransitive,a2
to cling (to hold on tightly),verb,పట్టుకో / గట్టిగా పట్టుకో / అతుక్కో,paṭṭukō / gaṭṭigā paṭṭukō / atukkō,intransitive,a2
to coincide (be in agreement),verb,ఏకీభవించు / సరిపోలు,ēkībhaviṁcu / saripōlu,intransitive,a2
to coincide (happen simultaneously),verb,ఒకేసారి జరుగు / ఏకకాలంలో జరుగు,okēsāri jarugu / ēkakālaṁlō jarugu,intransitive,a2
to collaborate (as a formal partner),verb,సహకరించు / కలిసి పనిచేయు / భాగస్వామ్యం చేయు,sahakariṁcu / kalisi panicēyu / bhāgasvāmyaṁ cēyu,intransitive,a2
to combat (a disease or issue),verb,పోరాడు / ఎదుర్కొను / నిరోధించు,pōrāḍu / edurkonu / nirōdhiṁcu,transitive,a2
to combat (a problem or issue),verb,ఎదుర్కొ / పోరాడు / పరిష్కరించు,edurko / pōrāḍu / pariṣkariṁcu,transitive,a2
to commence,verb,మొదలుపెట్టు / ప్రారంభించు,modalupeṭṭu / prāraṁbhiṁcu,intransitive,a2
to compel (to force action),verb,బలవంతం చేయి / ఒత్తిడి చేయి,balavaṁtaṁ cēyi / ottiḍi cēyi,transitive,a2
to compel (to necessitate or oblige),verb,తప్పనిసరి చేయి / నిర్బంధించు,tappanisari cēyi / nirbaṁdhiṁcu,transitive,a2
to compensate (for loss or injury),verb,నష్టపరిహారం చెల్లించు / పరిహారం ఇవ్వు,naṣṭaparihāraṁ celliṁcu / parihāraṁ ivvu,transitive,a2
to compensate (to make up for a deficiency),verb,భర్తీ చేయి / సరిచేయు,bhartī cēyi / saricēyu,intransitive,a2
to compile (computer code),verb,కంపైల్ చేయి,kaṁpail cēyi,transitive,a2
"to compile (data, report)",verb,సంకలనం చేయి / సేకరించు,saṁkalanaṁ cēyi / sēkariṁcu,transitive,a2
to complement (complete or form a necessary pair),verb,పూర్తి చేయి / పూరించు,pūrti cēyi / pūriṁcu,transitive,a2
to complement (enhance style or flavor),verb,మెరుగుపరచు / సరిపోలు,meruguparacu / saripōlu,transitive,a2
to comply,verb,పాటించు / అనుసరించు,pāṭiṁcu / anusariṁcu,transitive,a2
to compromise (jeopardize security or reputation),verb,ప్రమాదంలో పడేయు / బలహీనపరచు,pramādaṁlō paḍēyu / balahīnaparacu,transitive,a2
to compromise (settle differences),verb,రాజీ పడు / సర్దుబాటు చేసుకో,rājī paḍu / sardubāṭu cēsukō,intransitive,a2
