english_word,word_class,level,verb_transitivity,translation,transliteration
"collaboration (with the enemy, collusion)",noun,a2,,मिलीभगत (f) / साठगाँठ (f) / देशद्रोह (m),milībhagat (f) / sāṭhagām̐ṭh (f) / dēśadrōh (m)
collective,adjective,a2,,सामूहिक,sāmūhik
"collision (clash of interests, ideas)",noun,a2,,टकराव (m) / संघर्ष (m) / मतभेद (m),ṭakarāv (m) / saṁgharṣa (m) / matabhēd (m)
collision (physical impact),noun,a2,,टक्कर (f) / भिड़ंत (f) / संघट्ट (m),ṭakkar (f) / bhiṛaṁt (f) / saṁghaṭṭa (m)
collusion,noun,a2,,मिलीभगत (f) / साठगाँठ (f) / षड्यंत्र (m),milībhagat (f) / sāṭhagām̐ṭh (f) / ṣaḍyaṁtr (m)
colonial,adjective,a2,,औपनिवेशिक,aupanivēśik
columnist,noun,a2,,स्तंभकार (m) / स्तंभ-लेखक (m),staṁbhakār (m) / staṁbh-lēkhak (m)
combat,noun,a2,,लड़ाई (f) / युद्ध (m) / संग्राम (m),laṛāī (f) / yuddh (m) / saṁgrām (m)
"commentary (live broadcast, narration)",noun,a2,,कमेंट्री (f) / आँखों देखा हाल (m) / विवरण (m),kamēṁṭrī (f) / ām̐khōṁ dēkhā hāl (m) / vivaraṇa (m)
commentary (written analysis),noun,a2,,टिप्पणी (f) / व्याख्या (f) / टीका (f),ṭippaṇī (f) / vyākhyā (f) / ṭīkā (f)
"commentator (academic, textual analyst)",noun,a2,,टीकाकार (m) / भाष्यकार (m) / समीक्षक (m),ṭīkākār (m) / bhāṣyakār (m) / samīkṣak (m)
commerce,noun,a2,,व्यापार (m) / कारोबार (m) / वाणिज्य (m),vyāpār (m) / kārōbār (m) / vāṇijy (m)
commissioner,noun,a2,,कमिश्नर (m) / आयुक्त (m),kamiśnar (m) / āyukt (m)
commodity,noun,a2,,वस्तु (f) / माल (m) / जिंस (f),vastu (f) / māl (m) / jiṁs (f)
communist (person),adjective,a2,,साम्यवादी / कम्युनिस्ट,sāmyavādī / kamyunisṭa
companion (associate or partner in activity),noun,a2,,साथी (m/f) / संगी (m) / सहचर (m),sāthī (m/f) / saṁgī (m) / sahacar (m)
companion (life partner),noun,a2,,जीवनसाथी (m/f) / हमसफ़र (m/f) / सहचर (m),jīvanasāthī (m/f) / hamasafar (m/f) / sahacar (m)
comparable (equivalent),adjective,a2,,बराबर / तुलनीय / समतुल्य,barābar / tulanīy / samatuly
"compassion (profound, deep)",noun,a2,,हमदर्दी (f) / दया (f) / करुणा (f) / अनुकंपा (f),hamadardī (f) / dayā (f) / karuṇā (f) / anukaṁpā (f)
"compelling (attractive, interesting)",adjective,a2,,दिलचस्प / आकर्षक / मोहक,dilacasp / ākarṣak / mōhak
compelling (fascinating),adjective,a2,,लुभावना / मनमोहक / मंत्रमुग्ध करने वाला,lubhāvanā / manamōhak / maṁtramugdh karanē vālā
"compelling (irrefutable, necessary)",adjective,a2,,अनिवार्य / बाध्यकारी / अकाट्य,anivāry / bādhyakārī / akāṭy
compelling (necessary),adjective,a2,,ज़रूरी / अनिवार्य / आवश्यक,zarūrī / anivāry / āvaśyak
"compensation (general, for loss)",noun,a2,,मुआवज़ा (m) / हर्जाना (m) / क्षतिपूर्ति (f),muāvazā (m) / harjānā (m) / kṣatipūrti (f)
"compensation (salary, remuneration)",noun,a2,,मेहनताना (m) / वेतन (m) / पारिश्रमिक (m),mēhanatānā (m) / vētan (m) / pāriśramik (m)
competence,noun,a2,,योग्यता (f) / क्षमता (f) / दक्षता (f),yōgyatā (f) / kṣamatā (f) / dakṣatā (f)
competent (legally),adjective,a2,,क़ानूनी तौर पर सक्षम / योग्य / अधिकार-प्राप्त,qānūnī taur par sakṣam / yōgy / adhikār-prāpt
complexity,noun,a2,,पेचीदगी (f) / जटिलता (f) / क्लिष्टता (f),pēcīdagī (f) / jaṭilatā (f) / kliṣṭatā (f)
compliance (adherence to rules),noun,a2,,पालन (m) / अनुपालन (m) / आज्ञाकारिता (f),pālan (m) / anupālan (m) / ājñākāritā (f)
compliance (patient adherence),noun,a2,,पालन (m) / अनुपालन (m) / आज्ञाकारिता (f),pālan (m) / anupālan (m) / ājñākāritā (f)
complication (medical),noun,a2,,जटिलता (f) / पेचीदगी (f) / उपद्रव (m),jaṭilatā (f) / pēcīdagī (f) / upadrav (m)
"composition (makeup, structure)",noun,a2,,बनावट (f) / संरचना (f) / संघटन (m),banāvaṭa (f) / saṁracanā (f) / saṁghaṭan (m)
composition (written essay),noun,a2,,रचना (f) / निबंध (m) / लेख (m),racanā (f) / nibaṁdh (m) / lēkh (m)
"composition (written essay, artwork)",noun,a2,,रचना (f) / कृति (f) / संयोजन (m),racanā (f) / kr̥ti (f) / saṁyōjan (m)
compromise (damage to security or integrity),noun,a2,,सेंध (f) / भंग (m) / उल्लंघन (m),sēṁdh (f) / bhaṁg (m) / ullaṁghan (m)
compromise (damage to security),noun,a2,,सेंध (f) / सुरक्षा भंग (f) / उल्लंघन (m),sēṁdh (f) / surakṣā bhaṁg (f) / ullaṁghan (m)
conception (biological),noun,a2,,गर्भधारण (m) / गर्भाधान (m),garbhadhāraṇa (m) / garbhādhān (m)
"conception (idea, understanding)",noun,a2,,धारणा (f) / विचार (m) / अवधारणा (f) / परिकल्पना (f),dhāraṇā (f) / vicār (m) / avadhāraṇā (f) / parikalpanā (f)
concession (act of yielding),noun,a2,,रियायत (f) / स्वीकृति (f) / मान लेना (m),riyāyat (f) / svīkr̥ti (f) / mān lēnā (m)
concession (admission of truth),noun,a2,,इक़रार (m) / स्वीकारोक्ति (f) / कबूलनामा (m),iqarār (m) / svīkārōkti (f) / kabūlanāmā (m)
"concession (discount, grant)",noun,a2,,छूट (f) / रियायत (f) / अनुदान (m),chūṭa (f) / riyāyat (f) / anudān (m)
concession (special right),noun,a2,,रियायत (f) / विशेष अधिकार (m),riyāyat (f) / viśēṣa adhikār (m)
confession,noun,a2,,कबूलनामा (m) / इक़रार (m) / स्वीकारोक्ति (f),kabūlanāmā (m) / iqarār (m) / svīkārōkti (f)
configuration (system settings),noun,a2,,सेटिंग्स (f) / विन्यास (m) / कॉन्फ़िगरेशन (f),sēṭiṁgs (f) / vinyās (m) / kônfigarēśan (f)
confirmation,noun,a2,,पुष्टि (f) / सत्यापन (m) / तसदीक़ (f),puṣṭi (f) / satyāpan (m) / tasadīq (f)
confrontation,noun,a2,,टकराव (m) / आमना-सामना (m) / मुक़ाबला (m),ṭakarāv (m) / āmanā-sāmanā (m) / muqābalā (m)
congregation (general assembly),noun,a2,,सभा (f) / जनसभा (f) / सम्मेलन (m),sabhā (f) / janasabhā (f) / sammēlan (m)
congregation (religious gathering),noun,a2,,मंडली (f) / जमात (f) / सत्संग (m) / धर्मसभा (f),maṁḍalī (f) / jamāt (f) / satsaṁg (m) / dharmasabhā (f)
"congressional (relating to a legislature, assembly)",adjective,a2,,संसदीय / विधायी / विधानमंडलीय,saṁsadīy / vidhāyī / vidhānamaṁḍalīy
congressional (relating to the political party),adjective,a2,,कांग्रेसी / कांग्रेस-संबंधी,kāṁgrēsī / kāṁgrēs-saṁbaṁdhī
conscience,noun,a2,,ज़मीर (m) / अंतरात्मा (f) / विवेक (m),zamīr (m) / aṁtarātmā (f) / vivēk (m)
"consciousness (collective, philosophical)",noun,a2,,चेतना (f) / सामूहिक चेतना (f) / संज्ञान (m),cētanā (f) / sāmūhik cētanā (f) / saṁjñān (m)
consciousness (state of awareness),noun,a2,,होश (m) / चेतना (f) / जागरूकता (f),hōśa (m) / cētanā (f) / jāgarūkatā (f)
consecutive,adjective,a2,,लगातार / क्रमवार / अनुक्रमिक,lagātār / kramavār / anukramik
consensus,noun,a2,,आम राय (f) / सहमति (f) / सर्वसम्मति (f),ām rāy (f) / sahamati (f) / sarvasammati (f)
consent (formal assent),noun,a2,,सहमति (f) / मंज़ूरी (f) / अनुमति (f),sahamati (f) / maṁzūrī (f) / anumati (f)
consent (permission),noun,a2,,रज़ामंदी (f) / सहमति (f) / अनुमति (f),razāmaṁdī (f) / sahamati (f) / anumati (f)
consistency (physical state),noun,a2,,गाढ़ापन (m) / बनावट (f) / सघनता (f),gāṛhāpan (m) / banāvaṭa (f) / saghanatā (f)
"consistency (reliability, uniformity)",noun,a2,,एकरूपता (f) / निरंतरता (f) / संगति (f),ēkarūpatā (f) / niraṁtaratā (f) / saṁgati (f)
constituency (electoral district),noun,a2,,चुनाव क्षेत्र (m) / निर्वाचन क्षेत्र (m),cunāv kṣētr (m) / nirvācan kṣētr (m)
constituency (group of voters),noun,a2,,मतदाता वर्ग (m) / समर्थक समूह (m) / निर्वाचकगण (m),matadātā varg (m) / samarthak samūh (m) / nirvācakagaṇa (m)
constitution (governing law),noun,a2,,संविधान (m),saṁvidhān (m)
constitution (physical makeup),noun,a2,,बनावट (f) / गठन (m) / शरीर-रचना (f),banāvaṭa (f) / gaṭhan (m) / śarīr-racanā (f)
"constitutional (legal, political)",adjective,a2,,संवैधानिक / सांविधानिक,saṁvaidhānik / sāṁvidhānik
"constitutional (of the body, health)",adjective,a2,,शारीरिक / कायिक / प्रकृतिगत,śārīrik / kāyik / prakr̥tigat
constraint (lack of ease),noun,a2,,संकोच (m) / झिझक (f) / पाबंदी (f),saṁkōc (m) / jhijhak (f) / pābaṁdī (f)
constraint (limitation or restriction),noun,a2,,पाबंदी (f) / रोक (f) / सीमा (f) / प्रतिबंध (m),pābaṁdī (f) / rōk (f) / sīmā (f) / pratibaṁdh (m)
consultation (formal deliberation),noun,a2,,मशवरा (m) / सलाह (f) / विचार-विमर्श (m) / परामर्श (m),maśavarā (m) / salāh (f) / vicār-vimarśa (m) / parāmarśa (m)
consultation (professional advice),noun,a2,,सलाह (f) / राय (f) / परामर्श (m),salāh (f) / rāy (f) / parāmarśa (m)
contempt (disdain),noun,a2,,नफ़रत (f) / घृणा (f) / तिरस्कार (m) / अवमानना (f),nafarat (f) / ghr̥ṇā (f) / tiraskār (m) / avamānanā (f)
contempt (legal offense),noun,a2,,अवमानना (f) / न्यायालय की अवमानना (f),avamānanā (f) / nyāyālay kī avamānanā (f)
contender,noun,a2,,दावेदार (m) / प्रतियोगी (m) / उम्मीदवार (m) / प्रतिद्वंद्वी (m),dāvēdār (m) / pratiyōgī (m) / ummīdavār (m) / pratidvaṁdvī (m)
content,adjective,a2,,ख़ुश / संतुष्ट / प्रसन्न / तृप्त,k͟huśa / saṁtuṣṭa / prasann / tr̥pt
contention (a specific claim or assertion),noun,a2,,दावा (m) / बात (f) / तर्क (m) / प्रतिपादन (m),dāvā (m) / bāt (f) / tark (m) / pratipādan (m)
contention (dispute or conflict),noun,a2,,झगड़ा (m) / विवाद (m) / मतभेद (m) / संघर्ष (m),jhagaṛā (m) / vivād (m) / matabhēd (m) / saṁgharṣa (m)
continually (repeatedly),adverb,a2,,लगातार / बार-बार / निरंतर / सतत,lagātār / bār-bār / niraṁtar / satat
continually (without interruption),adverb,a2,,लगातार / निरंतर / अविरल,lagātār / niraṁtar / aviral
contractor,noun,a2,,ठेकेदार (m) / संविदाकार (m),ṭhēkēdār (m) / saṁvidākār (m)
"contradiction (act of denial, refutation)",noun,a2,,खंडन (m) / विरोधाभास (m) / प्रतिवाद (m),khaṁḍan (m) / virōdhābhās (m) / prativād (m)
contrary,noun,a2,,विपरीत (m) / उलटा (m),viparīt (m) / ulaṭā (m)
contrary (stubbornly difficult),adjective,a2,,ज़िद्दी / अड़ियल / हठी,ziddī / aṛiyal / haṭhī
"contributor (financial, effort donor)",noun,a2,,योगदानकर्ता (m) / दाता (m) / अंशदाता (m),yōgadānakartā (m) / dātā (m) / aṁśadātā (m)
contributor (writer for publication),noun,a2,,लेखक (m) / योगदानकर्ता (m) / स्तंभकार (m),lēkhak (m) / yōgadānakartā (m) / staṁbhakār (m)
"conversion (general, technical change)",noun,a2,,परिवर्तन (m) / रूपांतरण (m) / बदलाव (m),parivartan (m) / rūpāṁtaraṇa (m) / badalāv (m)
conversion (religious),noun,a2,,धर्मांतरण (m) / धर्म-परिवर्तन (m),dharmāṁtaraṇa (m) / dharm-parivartan (m)
conviction (legal verdict),noun,a2,,दोषसिद्धि (f) / सज़ा (f) / फ़ैसला (m),dōṣasiddhi (f) / sazā (f) / faisalā (m)
conviction (strong belief),noun,a2,,यक़ीन (m) / विश्वास (m) / दृढ़ विश्वास (m) / आस्था (f),yaqīn (m) / viśvās (m) / dr̥ṛh viśvās (m) / āsthā (f)
cooperative (institutional),adjective,a2,,सहकारी / सहकारिता संबंधी,sahakārī / sahakāritā saṁbaṁdhī
cooperative (willing to help),adjective,a2,,सहयोगी / मिलनसार / सहयोगात्मक,sahayōgī / milanasār / sahayōgātmak
coordination (organizational planning),noun,a2,,तालमेल (m) / समन्वय (m) / सामंजस्य (m),tālamēl (m) / samanvay (m) / sāmaṁjasy (m)
coordination (physical ability),noun,a2,,तालमेल (m) / संतुलन (m) / समन्वय (m),tālamēl (m) / saṁtulan (m) / samanvay (m)
"coordinator (grammatical, linguistic term)",noun,a2,,संयोजक (m) / समन्वयक (m),saṁyōjak (m) / samanvayak (m)
