english_word,word_class,level,verb_transitivity,translation,transliteration
to tolerate (to permit or allow existence),verb,a1,transitive,بَرْدَاشْتَ کَرَنَا / سَہَنَ کَرَنَا / اِجَازَتَ دینَا / گَوَارَا کَرَنَا,bardāśt karanā / sahan karanā / ijāzat dēnā / gavārā karanā
to top (to add a finishing layer),verb,a1,transitive,اُوپَرَ لَگَانَا / پَرَتَ چَڑھَانَا / سَجَانَا / تَہَ چَڑھَانَا,ūpar lagānā / parat caṛhānā / sajānā / tah caṛhānā
to top (to exceed),verb,a1,transitive,آگے نِکَلَنَا / پَارَ کَرَنَا / بیہَتَرَ ہونَا / سَبَقَتَ لے جَانَا,āgē nikalanā / pār karanā / bēhatar hōnā / sabaqat lē jānā
to torture,verb,a1,transitive,یَاتَنَا دینَا / سَتَانَا / تَڑَپَانَا / اَزِییَتَ دینَا,yātanā dēnā / satānā / taṛapānā / azīyat dēnā
"to toss (and turn, restlessly)",verb,a1,intransitive,کَرَوَٹیں بَدَلَنَا / چھَٹَپَٹَانَا / بیچَینَ ہونَا,karavaṭēṁ badalanā / chaṭapaṭānā / bēcain hōnā
"to toss (salad, to mix)",verb,a1,transitive,مِلَانَا / اُچھَالَنَا,milānā / uchālanā
to total (a vehicle),verb,a1,transitive,پُورِی تَرَہَ تَبَاہَ کَرَنَا / بَرْبَادَ کَرَنَا / زَایَا کَرَنَا,pūrī tarah tabāh karanā / barbād karanā / zāyā karanā
to trail (to follow or track someone),verb,a1,transitive,پِیچھَا کَرَنَا / سُرَاغَ لَگَانَا / تَاقُّبَ کَرَنَا,pīchā karanā / surāġa lagānā / tāqqub karanā
to trail (to hang or drag loosely behind),verb,a1,intransitive,لَٹَکَنَا / گھِسَٹَنَا / پِیچھے-پِیچھے چَلَنَا,laṭakanā / ghisaṭanā / pīchē-pīchē calanā
to trail (to lag behind),verb,a1,intransitive,پِیچھے رَہَ جَانَا / پِچھَڑَنَا,pīchē rah jānā / pichaṛanā
"to twist (fibers, hair, or thread)",verb,a1,transitive,اَین٘ٹھَنَا / مَروڑَنَا / بَلَ دینَا,aiṁṭhanā / marōṛanā / bal dēnā
to twist (to wring or sprain),verb,a1,transitive,مَروڑَنَا / اَین٘ٹھَنَا / بَلَ دینَا,marōṛanā / aiṁṭhanā / bal dēnā
"to undermine (authority, trust)",verb,a1,transitive,کَمَزورَ کَرَنَا / نِین٘وَ کھودَنَا / سَاکھَ گِرَانَا / اِقْتِدَارَ گھَٹَانَا,kamazōr karanā / nīṁv khōdanā / sākh girānā / iqtidār ghaṭānā
to undermine (physically erode),verb,a1,transitive,کھوکھَلَا کَرَنَا / کَمَزورَ کَرَنَا / نِین٘وَ کھودَنَا / زَمِینَ کھودَنَا,khōkhalā karanā / kamazōr karanā / nīṁv khōdanā / zamīn khōdanā
to unify,verb,a1,transitive,مُتَّہِدَ کَرَنَا / یَکَجَا کَرَنَا / مُتَّفِقَ کَرَنَا,muttahid karanā / yakajā karanā / muttafiq karanā
to unveil (a statue or monument),verb,a1,transitive,پَرْدَا اُٹھَانَا / اَنَاوَرَنَ کَرَنَا / نَقَابَکُشَائِی کَرَنَا,pardā uṭhānā / anāvaraṇa karanā / naqābakuśāī karanā
to unveil (plans or findings),verb,a1,transitive,زَاہِرَ کَرَنَا / پَرْدَا اُٹھَانَا / اِفْشَا کَرَنَا,zāhir karanā / pardā uṭhānā / ifśā karanā
"to upgrade (status, rank, promotion)",verb,a1,transitive,تَرَقِّی دینَا / دَرْجَا بَڑھَانَا / سَرَبُلَن٘دَ کَرَنَا,taraqqī dēnā / darjā baṛhānā / sarabulaṁd karanā
"to upgrade (technology, quality)",verb,a1,transitive,بیہَتَرَ بَنَانَا / تَرَقِّی دینَا / اَپَگْریڈَ کَرَنَا,bēhatar banānā / taraqqī dēnā / apagrēḍa karanā
to uphold (a principle or standard),verb,a1,transitive,قَایَمَ رَکھَنَا / بَرَقَرَارَ رَکھَنَا / پَاسَدَارِی کَرَنَا,qāyam rakhanā / baraqarār rakhanā / pāsadārī karanā
to uphold (a ruling or verdict),verb,a1,transitive,بَرَقَرَارَ رَکھَنَا / قَایَمَ رَکھَنَا / تَائِیدَ کَرَنَا,baraqarār rakhanā / qāyam rakhanā / tāīd karanā
to utilize,verb,a1,transitive,اِسْتیمَالَ کَرَنَا / بَرَتَنَا / اِسْتِفَادَا کَرَنَا,istēmāl karanā / baratanā / istifādā karanā
to vanish (be destroyed),verb,a1,intransitive,غَایَبَ ہو جَانَا / مِٹَ جَانَا / نیسْتَ-او-نَابُودَ ہو جَانَا,ġāyab hō jānā / miṭa jānā / nēst-ō-nābūd hō jānā
to venture (into danger),verb,a1,intransitive,خَتَرَا مولَ لینَا / جوخِمَ اُٹھَانَا / جُرَّتَ کَرَنَا,k͟hatarā mōl lēnā / jōk͟him uṭhānā / jurrat karanā
to venture (to dare to do something),verb,a1,transitive,ہِمَّتَ کَرَنَا / جُرَّتَ کَرَنَا / جوکھِمَ اُٹھَانَا,himmat karanā / jurrat karanā / jōkhim uṭhānā
"to venture (to explore, go to an unknown place)",verb,a1,intransitive,نِکَلَ پَڑَنَا / سَاہَسِکَ یَاتْرَا پَرَ جَانَا / کھوجَ پَرَ نِکَلَنَا,nikal paṛanā / sāhasik yātrā par jānā / khōj par nikalanā
to verify (authenticate),verb,a1,transitive,جَان٘چَ کَرَنَا / تَسْدِیقَ کَرَنَا / تَفْتِیشَ کَرَنَا,jām̐c karanā / tasdīq karanā / taftīśa karanā
"to violate (a person, sexual assault)",verb,a1,transitive,بَلَاتْکَارَ کَرَنَا / زْیَادَتِی کَرَنَا / یَونَ اُتْپِیڑَنَ کَرَنَا,balātkār karanā / zyādatī karanā / yaun utpīṛan karanā
to violate (a sacred place),verb,a1,transitive,اَپَوِتْرَ کَرَنَا / بے-ہُرَمَتِی کَرَنَا / تَوہِینَ کَرَنَا,apavitr karanā / bē-huramatī karanā / tauhīn karanā
to vow (a sacred or religious pledge),verb,a1,transitive,قَسَمَ کھَانَا / اَہَدَ کَرَنَا / ہَلَفَ اُٹھَانَا,qasam khānā / ahad karanā / halaf uṭhānā
"to vow (religious fasting, observance)",verb,a1,,وْرَتَ رَکھَنَا / روزَا رَکھَنَا / مَنَّتَ مَانَنَا,vrat rakhanā / rōzā rakhanā / mannat mānanā
"to warrant (to guarantee, certify formally)",verb,a1,transitive,گَارَن٘ٹِی دینَا / یَقِینَ دِلَانَا / زَمَانَتَ دینَا,gāraṁṭī dēnā / yaqīn dilānā / zamānat dēnā
to warrant (to justify or make necessary),verb,a1,transitive,جَایَزَ ٹھَہَرَانَا / لَازِمِی کَرَنَا / وَاجِبَ کَرَنَا,jāyaz ṭhaharānā / lāzimī karanā / vājib karanā
to weaken (become weak),verb,a1,intransitive,کَمَزورَ پَڑَنَا / زَئِیفَ ہونَا / نَاتَاقَتَ ہونَا,kamazōr paṛanā / zaīf hōnā / nātāqat hōnā
to weaken (make weak),verb,a1,transitive,کَمَزورَ کَرَنَا / زَئِیفَ کَرَنَا,kamazōr karanā / zaīf karanā
"to weave (braids, baskets)",verb,a1,transitive,بُنَنَا / بَافْتَ کَرَنَا,bunanā / bāft karanā
to whip (to prepare quickly),verb,a1,transitive,جھَٹَپَٹَ بَنَانَا / فَورَنَ تَییَارَ کَرَنَا,jhaṭapaṭa banānā / fauran taiyār karanā
to whip up (a quick meal),verb,a1,transitive,جھَٹَپَٹَ بَنَانَا / فَورَنَ پَکَانَا,jhaṭapaṭa banānā / fauran pakānā
to widen (to become physically broader),verb,a1,intransitive,چَوڑَا ہونَا / وَسِیءاَ ہونَا,cauṛā hōnā / vasīa hōnā
to widen (to make physically broader),verb,a1,transitive,چَوڑَا کَرَنَا / وَسِیءاَ کَرَنَا,cauṛā karanā / vasīa karanā
to wipe (to erase completely),verb,a1,transitive,مِٹَانَا / سَافَ کَرَنَا / مَہْوَ کَرَنَا,miṭānā / sāf karanā / mahv karanā
"to worship (idolize, adore deeply)",verb,a1,transitive,اِبَادَتَ کَرَنَا / پُوجَا کَرَنَا / پَرَسْتِشَ کَرَنَا,ibādat karanā / pūjā karanā / parastiśa karanā
to yell (in high-pitched anger or fear),verb,a1,intransitive,چِیخَنَا / چِلَّانَا / فَرِیَادَ کَرَنَا,cīk͟hanā / cillānā / fariyād karanā
to yield (concede),verb,a1,intransitive,ہَارَ مَانَنَا / جھُکَنَا / تَسْلِیمَ کَرَنَا,hār mānanā / jhukanā / taslīm karanā
"to yield (produce crops, results)",verb,a1,intransitive,پھَلَنَا / پَیدَا ہونَا / ہَاسِلَ ہونَا,phalanā / paidā hōnā / hāsil hōnā
"to yield (produce results, crops)",verb,a1,transitive,پَیدَا کَرَنَا / ہَاسِلَ کَرَنَا / دینَا,paidā karanā / hāsil karanā / dēnā
to yield (surrender),verb,a1,intransitive,ہَارَ مَانَنَا / جھُکَنَا / تَسْلِیمَ کَرَنَا,hār mānanā / jhukanā / taslīm karanā
"to yield (surrender, concede)",verb,a1,intransitive,ہَارَ مَانَنَا / مَانَ لینَا / تَسْلِیمَ کَرَنَا / سَرین٘ڈَرَ کَرَنَا,hār mānanā / mān lēnā / taslīm karanā / sarēṁḍar karanā
tobacco,noun,a1,,تَن٘بَاکُو (f),taṁbākū (f)
"tolerance (biological, drug resistance)",noun,a1,,بَرْدَاشْتَ (f) / مُزَاہَمَتَ (f) / قُوَّتَ-اے-بَرْدَاشْتَ (f),bardāśt (f) / muzāhamat (f) / quvvat-ē-bardāśt (f)
toll (casualties),noun,a1,,جَانِی نُقَسَانَ (m) / ہَلَاکَتیں (f) / خَسَارَا (m),jānī nuqasān (m) / halākatēm̐ (f) / k͟hasārā (m)
toll (fee),noun,a1,,ٹولَ (m) / مَہَسُولَ (m) / رَاہَدَارِی (f),ṭōl (m) / mahasūl (m) / rāhadārī (f)
torture (source of annoyance),noun,a1,,پَریشَانِی (f) / تَکَلِیفَ (f) / اَزِییَتَ (f),parēśānī (f) / takalīf (f) / azīyat (f)
"toxic (harmful, damaging influence)",adjective,a1,,زَہَرِیلَا / مُزِرَ / نُقَسَانَدیہَ,zaharīlā / muzir / nuqasānadēh
"toxic (poisonous, chemical)",adjective,a1,,زَہَرِیلَا / سَامْیَ,zaharīlā / sāmy
"trace (mark, evidence)",noun,a1,,نِشَانَ (m) / سُرَاغَ (m) / اَلَامَتِی (f),niśān (m) / surāġa (m) / alāmatī (f)
trace (minute amount),noun,a1,,تھوڑِی مِقَدَارَ (f) / قَتَرَا (m) / اَن٘شَ (m),thōṛī miqadār (f) / qatarā (m) / aṁśa (m)
"trademark (characteristic, style)",noun,a1,,پَہَچَانَ (f) / خَاسِیَتَ (f) / اَلَامَتَ (f),pahacān (f) / k͟hāsiyat (f) / alāmat (f)
trademark (legal brand),noun,a1,,ٹْریڈَمَارْکَ (m) / تِجَارَتِی نِشَانَ (m),ṭrēḍamārk (m) / tijāratī niśān (m)
trail (mark left behind),noun,a1,,نِشَانَ (m) / پَدَچِہْنَ (m) / نَقْشَ-اے-پَا (m),niśān (m) / padacihn (m) / naqśa-ē-pā (m)
trail (path),noun,a1,,پَگَڈَن٘ڈِی (f) / رَاسْتَا (m) / رَاہَ (f),pagaḍaṁḍī (f) / rāstā (m) / rāh (f)
trailer (vehicle attachment),noun,a1,,ٹْریلَرَ (m),ṭrēlar (m)
transaction,noun,a1,,لینَدینَ (m) / مُءآمَلَا (m) / کَاروبَارَ (m),lēnadēn (m) / muāmalā (m) / kārōbār (m)
transcript (academic record),noun,a1,,اَن٘کَتَالِکَا (f) / نَقَلَ (f) / رِکَارْڈَ (m),aṁkatālikā (f) / naqal (f) / rikôrḍa (m)
transcript (written copy of audio),noun,a1,,نَقَلَ (f) / تَہَرِیرَ (f) / پْرَتِلیکھَ (m),naqal (f) / taharīr (f) / pratilēkh (m)
transformation (change of physical or structural form),noun,a1,,تَبَدِیلِی (f) / کَایَاپَلَٹَ (f) / رُوپَان٘تَرَنَ (m),tabadīlī (f) / kāyāpalaṭa (f) / rūpāṁtaraṇa (m)
transformation (process of profound change),noun,a1,,تَبَدِیلِی (f) / اِن٘قَلَابَ (m) / کَایَاپَلَٹَ (f) / آمُولَ پَرِوَرْتَنَ (m),tabadīlī (f) / iṁqalāb (m) / kāyāpalaṭa (f) / āmūl parivartan (m)
transit (logistics status),noun,a1,,ٹْرَان٘زِٹَ (m) / پَارَگَمَنَ (m) / گُزَرَ (f),ṭrāṁziṭa (m) / pāragaman (m) / guzar (f)
transit (passage),noun,a1,,گُزَرَ (f) / پَارَگَمَنَ (m) / رَاسْتَا (m),guzar (f) / pāragaman (m) / rāstā (m)
transmission (of disease),noun,a1,,پھَیلَاوَ (m) / سَرَّائِی (f) / سَن٘کْرَمَنَ (m),phailāv (m) / sarrāī (f) / saṁkramaṇa (m)
"transmission (signal, broadcast)",noun,a1,,پْرَسَارَنَ (m) / نَشْرَ (m) / اِرَسَالَ (m),prasāraṇa (m) / naśr (m) / irasāl (m)
transmission (vehicle mechanism),noun,a1,,گِیَرَبَاکْسَ (m) / ٹْرَان٘سَمِشَنَ (m) / سَن٘چَرَنَ پْرَنَالِی (f),giyarabôks (m) / ṭrāṁsamiśan (m) / saṁcaraṇa praṇālī (f)
"transparency (in governance, ethics)",noun,a1,,شَفَّافِیَتَ (f) / پَارَدَرْشِتَا (f) / وَازیہَپَنَ (m),śaffāfiyat (f) / pāradarśitā (f) / vāzēhapan (m)
transparent (clear to understand),adjective,a1,,شَفَّافَ / وَازیہَ / سَافَ,śaffāf / vāzēh / sāf
transparent (conceptually open),adjective,a1,,سَافَ / وَازیہَ / شَفَّافَ / بیلَاگَ,sāf / vāzēh / śaffāf / bēlāg
transparent (lacking secrecy),adjective,a1,,سَافَ / کھُلَا / وَازیہَ / بیلَاگَ,sāf / khulā / vāzēh / bēlāg
trauma (emotional distress),noun,a1,,سَدَمَا (m) / زیہَنِی سَدَمَا (m) / نَفْسِیَاتِی سَدَمَا (m),sadamā (m) / zēhanī sadamā (m) / nafsiyātī sadamā (m)
"trauma (physical injury, shock)",noun,a1,,چوٹَ (f) / سَدَمَا (m) / زَرْبَ (f) / جِسْمَانِی سَدَمَا (m),cōṭa (f) / sadamā (m) / zarb (f) / jismānī sadamā (m)
treaty,noun,a1,,مُءآہَدَا (m) / سَمَجھَوتَا (m) / اِقَرَارَنَامَا (m) / پَیمَانَ (m),muāhadā (m) / samajhautā (m) / iqarāranāmā (m) / paimān (m)
tremendous (excellent),adjective,a1,,شَانَدَارَ / زَبَرَدَسْتَ / بیہَتَرِینَ / آلَا,śānadār / zabaradast / bēhatarīn / ālā
tremendous (of size or magnitude),adjective,a1,,بَہُتَ بَڑَا / اَزِیمَ / بیپَنَاہَ / زَبَرَدَسْتَ,bahut baṛā / azīm / bēpanāh / zabaradast
"tribal (ethnic, sociological)",adjective,a1,,قَبِیلَائِی / نَسَلِی / اِقَوَامِی,qabīlāī / nasalī / iqavāmī
tribal (relating to forest dwellers),adjective,a1,,وَنَوَاسِی / قَبِیلَائِی / جَن٘گَالِی,vanavāsī / qabīlāī / jaṁgālī
tribunal,noun,a1,,نْیَایَادھِکَرَنَ (m) / اَدَالَتَ (f) / اِجَلَاسَ (m),nyāyādhikaraṇa (m) / adālat (f) / ijalās (m)
tribute (acknowledgment of respect),noun,a1,,خِرَاجَ-اے-اَقِیدَتَ (m) / اِزَّتَ (f) / ایہَتَرَامَ (m),k͟hirāj-ē-aqīdat (m) / izzat (f) / ēhatarām (m)
"tribute (historical payment, levy)",noun,a1,,کھِرَاجَ (m) / مَہَسُولَ (m) / جَزِیَا (m),khirāj (m) / mahasūl (m) / jaziyā (m)
tribute (to the deceased),noun,a1,,خِرَاجَ-اے-اَقِیدَتَ (m) / اِیسَالَ-اے-سَوَابَ (m),k͟hirāj-ē-aqīdat (m) / īsāl-ē-savāb (m)
"trigger (cause, stimulus)",noun,a1,,وَجَہَ (f) / سَبَبَ (m) / مُہَرِّکَ (m),vajah (f) / sabab (m) / muharrik (m)
trigger (emotional stressor),noun,a1,,جَزْبَاتِی سَبَبَ (m) / تَنَاوَ کَا سَبَبَ (m),jazbātī sabab (m) / tanāv kā sabab (m)
trio (musical group),noun,a1,,تِکَڑِی (f) / تِینَ کَا سَمُوہَ (m) / تْرَیِی (f),tikaṛī (f) / tīn kā samūh (m) / trayī (f)
