id,english_word,word_class,level,verb_transitivity,target_translation,transliteration
7778,confirmation,noun,c1,nan,నిర్ధారణ / ధృవీకరణ / ఖరారు,nirdhāraṇa / dhr̥vīkaraṇa / kharāru
7779,confrontation,noun,c1,nan,ఘర్షణ / ముఖాముఖి / ఎదుర్కొనడం,gharṣaṇa / mukhāmukhi / edurkonaḍaṁ
7780,congregation (general assembly),noun,c1,nan,సభ / సమావేశం / జనసమూహం,sabha / samāvēśaṁ / janasamūhaṁ
7781,congregation (religious gathering),noun,c1,nan,భక్తుల సమూహం / ప్రార్థనా సమాజం / సంఘం,bhaktula samūhaṁ / prārthanā samājaṁ / saṁghaṁ
7782,"congressional (relating to a legislature, assembly)",adjective,c1,nan,శాసనసభకు సంబంధించిన / కాంగ్రెస్ సంబంధిత,śāsanasabhaku saṁbaṁdhiṁcina / kāṁgres saṁbaṁdhita
7783,congressional (relating to the political party),adjective,c1,nan,కాంగ్రెస్ పార్టీకి సంబంధించిన / కాంగ్రెస్ సంబంధిత,kāṁgres pārṭīki saṁbaṁdhiṁcina / kāṁgres saṁbaṁdhita
7784,conscience,noun,c1,nan,మనస్సాక్షి / అంతరాత్మ,manassākṣi / aṁtarātma
7785,"consciousness (collective, philosophical)",noun,c1,nan,చైతన్యం / సామూహిక చైతన్యం,caitanyaṁ / sāmūhika caitanyaṁ
7786,consciousness (state of awareness),noun,c1,nan,స్పృహ / ఎరుక / తెలివి,spr̥ha / eruka / telivi
7787,consecutive,adjective,c1,nan,వరుసగా / నిరంతర / క్రమంగా,varusagā / niraṁtara / kramaṁgā
7788,consensus,noun,c1,nan,ఏకాభిప్రాయం / సమ్మతి / అంగీకారం,ēkābhiprāyaṁ / sammati / aṁgīkāraṁ
7789,consent (formal assent),noun,c1,nan,సమ్మతి / అంగీకారం / అనుమతి,sammati / aṁgīkāraṁ / anumati
7790,consent (permission),noun,c1,nan,అనుమతి / సమ్మతి / అంగీకారం,anumati / sammati / aṁgīkāraṁ
7791,consistency (physical state),noun,c1,nan,చిక్కదనం / గట్టిదనం / స్థితి,cikkadanaṁ / gaṭṭidanaṁ / sthiti
7792,"consistency (reliability, uniformity)",noun,c1,nan,స్థిరత్వం / ఏకరూపత / నిలకడ,sthiratvaṁ / ēkarūpata / nilakaḍa
7793,constituency (electoral district),noun,c1,nan,నియోజకవర్గం / ఎన్నికల నియోజకవర్గం,niyōjakavargaṁ / ennikala niyōjakavargaṁ
7794,constituency (group of voters),noun,c1,nan,ఓటర్లు / ఓటర్ల సమూహం / నియోజకవర్గ ప్రజలు,ōṭarlu / ōṭarla samūhaṁ / niyōjakavarga prajalu
7795,constitution (governing law),noun,c1,nan,రాజ్యాంగం / శాసనం,rājyāṁgaṁ / śāsanaṁ
7796,constitution (physical makeup),noun,c1,nan,శరీర నిర్మాణం / దేహతత్వం / ఆరోగ్యం,śarīra nirmāṇaṁ / dēhatatvaṁ / ārōgyaṁ
7797,"constitutional (legal, political)",adjective,c1,nan,రాజ్యాంగపరమైన / రాజ్యాంగబద్ధమైన,rājyāṁgaparamaina / rājyāṁgabaddhamaina
7798,"constitutional (of the body, health)",adjective,c1,nan,శారీరక / దేహసంబంధమైన / ఆరోగ్యపరమైన,śārīraka / dēhasaṁbaṁdhamaina / ārōgyaparamaina
7799,constraint (lack of ease),noun,c1,nan,పరిమితి / ఆంక్ష / ఇబ్బంది,parimiti / āṁkṣa / ibbaṁdi
7800,constraint (limitation or restriction),noun,c1,nan,పరిమితి / ఆంక్ష / నిబంధన,parimiti / āṁkṣa / nibaṁdhana
7801,consultation (formal deliberation),noun,c1,nan,సంప్రదింపులు / చర్చలు,saṁpradiṁpulu / carcalu
7802,consultation (professional advice),noun,c1,nan,సలహా / సంప్రదింపులు,salahā / saṁpradiṁpulu
7803,contempt (disdain),noun,c1,nan,ధిక్కారం / తిరస్కారం / చిన్నచూపు,dhikkāraṁ / tiraskāraṁ / cinnacūpu
7804,contempt (legal offense),noun,c1,nan,ధిక్కారం / కోర్టు ధిక్కారం,dhikkāraṁ / kōrṭu dhikkāraṁ
7805,contender,noun,c1,nan,పోటీదారుడు / అభ్యర్థి / పోటీపడేవాడు,pōṭīdāruḍu / abhyarthi / pōṭīpaḍēvāḍu
7806,content,adjective,c1,nan,సంతృప్తి / సంతోషంగా,saṁtr̥pti / saṁtōṣaṁgā
7807,contention (a specific claim or assertion),noun,c1,nan,వాదన / వాదం / అభిప్రాయం,vādana / vādaṁ / abhiprāyaṁ
7808,contention (dispute or conflict),noun,c1,nan,వివాదం / తగాదా / ఘర్షణ,vivādaṁ / tagādā / gharṣaṇa
7809,continually (repeatedly),adverb,c1,nan,పదే పదే / మాటిమాటికి / తరచుగా,padē padē / māṭimāṭiki / taracugā
7810,continually (without interruption),adverb,c1,nan,నిరంతరం / ఎడతెగకుండా / అవిరామంగా,niraṁtaraṁ / eḍategakuṁḍā / avirāmaṁgā
7811,contractor,noun,c1,nan,కాంట్రాక్టర్ / గుత్తేదారు,kāṁṭrākṭar / guttēdāru
7812,"contradiction (act of denial, refutation)",noun,c1,nan,ఖండన / వ్యతిరేకత / విరుద్ధం,khaṁḍana / vyatirēkata / viruddhaṁ
7813,contrary,noun,c1,nan,వ్యతిరేకం / విరుద్ధం,vyatirēkaṁ / viruddhaṁ
7814,contrary (stubbornly difficult),adjective,c1,nan,మొండి / ఎదురు / విరుద్ధమైన,moṁḍi / eduru / viruddhamaina
7815,"contributor (financial, effort donor)",noun,c1,nan,దాత / సహాయకుడు / విరాళం ఇచ్చేవాడు,dāta / sahāyakuḍu / virāḷaṁ iccēvāḍu
7816,contributor (writer for publication),noun,c1,nan,రచయిత / వ్యాసకర్త / సహకారి,racayita / vyāsakarta / sahakāri
7817,"conversion (general, technical change)",noun,c1,nan,మార్పిడి / మార్పు / పరివర్తన,mārpiḍi / mārpu / parivartana
7818,conversion (religious),noun,c1,nan,మత మార్పిడి / మత మార్పు,mata mārpiḍi / mata mārpu
7819,conviction (legal verdict),noun,c1,nan,నేరం రుజువు / శిక్ష / దోషిగా నిర్ధారణ,nēraṁ rujuvu / śikṣa / dōṣigā nirdhāraṇa
7820,conviction (strong belief),noun,c1,nan,నమ్మకం / విశ్వాసం / దృఢ విశ్వాసం,nammakaṁ / viśvāsaṁ / dr̥ḍha viśvāsaṁ
7821,cooperative (institutional),adjective,c1,nan,సహకార,sahakāra
7822,cooperative (willing to help),adjective,c1,nan,సహకరించే / సహాయపడే / కలివిడిగా ఉండే,sahakariṁcē / sahāyapaḍē / kaliviḍigā uṁḍē
7823,coordination (organizational planning),noun,c1,nan,సమన్వయం / క్రమబద్ధీకరణ,samanvayaṁ / kramabaddhīkaraṇa
7824,coordination (physical ability),noun,c1,nan,సమన్వయం / సమన్వయ శక్తి,samanvayaṁ / samanvaya śakti
7825,"coordinator (grammatical, linguistic term)",noun,c1,nan,సమన్వయకారి / సంయోజకం,samanvayakāri / saṁyōjakaṁ
7826,copper,noun,c1,nan,రాగి / తామ్రం,rāgi / tāmraṁ
7827,copyright,noun,c1,nan,కాపీరైట్ / గ్రంథస్వామ్యం,kāpīraiṭ / graṁthasvāmyaṁ
7828,correction (financial market reversal),noun,c1,nan,దిద్దుబాటు / సవరణ,diddubāṭu / savaraṇa
7829,correlation,noun,c1,nan,సహసంబంధం / సంబంధం,sahasaṁbaṁdhaṁ / saṁbaṁdhaṁ
7830,correspondence (agreement or conformity),noun,c1,nan,సరిపోలిక / సమరూపత / పొంతన,saripōlika / samarūpata / poṁtana
7831,"correspondence (communication via letters, email)",noun,c1,nan,ఉత్తర ప్రత్యుత్తరాలు / లేఖలు,uttara pratyuttarālu / lēkhalu
7832,correspondent (letter writer),noun,c1,nan,లేఖకుడు,lēkhakuḍu
7833,"correspondent (news, reporting)",noun,c1,nan,విలేకరి / కరస్పాండెంట్,vilēkari / karaspāṁḍeṁṭ
7834,corresponding (relevant or pertaining to),adjective,c1,nan,సంబంధిత / సరిపోలు / తదనుగుణమైన,saṁbaṁdhita / saripōlu / tadanuguṇamaina
7835,"corrupt (data, file)",adjective,c1,nan,పాడైన / చెడిపోయిన,pāḍaina / ceḍipōyina
7836,"corrupt (morally, ethically)",adjective,c1,nan,అవినీతిపరుడైన / చెడిపోయిన,avinītiparuḍaina / ceḍipōyina
7837,corruption (moral or societal decay),noun,c1,nan,అవినీతి / భ్రష్టత్వం,avinīti / bhraṣṭatvaṁ
7838,costly (resulting in great loss),adjective,c1,nan,నష్టదాయకమైన,naṣṭadāyakamaina
7839,councillor,noun,c1,nan,కౌన్సిలర్ / సభ్యుడు,kaunsilar / sabhyuḍu
7840,counselling,noun,c1,nan,కౌన్సిలింగ్ / సలహా / మార్గదర్శనం,kaunsiliṁg / salahā / mārgadarśanaṁ
7841,"counsellor (diplomatic, legal)",noun,c1,nan,సలహాదారు,salahādāru
7842,counsellor (guidance),noun,c1,nan,కౌన్సిలర్ / మార్గదర్శి / సలహాదారు,kaunsilar / mārgadarśi / salahādāru
7843,counterpart,noun,c1,nan,ప్రతిరూపం / సమాన హోదా గల వ్యక్తి,pratirūpaṁ / samāna hōdā gala vyakti
7844,countless,adjective,c1,nan,లెక్కలేనన్ని / అసంఖ్యాకమైన,lekkalēnanni / asaṁkhyākamaina
7845,coup (political power seizure),noun,c1,nan,తిరుగుబాటు / సైనిక తిరుగుబాటు / కూ,tirugubāṭu / sainika tirugubāṭu / kū
7846,coup (successful achievement),noun,c1,nan,గొప్ప విజయం / అద్భుతమైన సాధన,goppa vijayaṁ / adbhutamaina sādhana
7847,coup (sudden takeover),noun,c1,nan,తిరుగుబాటు / చేజిక్కించుకోవడం,tirugubāṭu / cējikkiṁcukōvaḍaṁ
7848,courtesy (favor or free grant),noun,c1,nan,దయ / ఉచిత బహుమతి,daya / ucita bahumati
7849,CPU,noun,c1,nan,సీపీయూ / కేంద్ర ప్రాసెసింగ్ యూనిట్,sīpīyū / kēṁdra prāsesiṁg yūniṭ
7850,Creator (Brahma),noun,c1,nan,బ్రహ్మ / సృష్టికర్త / విధాత / పితామహుడు,brahma / sr̥ṣṭikarta / vidhāta / pitāmahuḍu
7851,creator (divine being),noun,c1,nan,సృష్టికర్త / కర్త / నిర్మాత,sr̥ṣṭikarta / karta / nirmāta
7852,credibility,noun,c1,nan,విశ్వసనీయత / నమ్మకం / విశ్వాసం,viśvasanīyata / nammakaṁ / viśvāsaṁ
7853,credible,adjective,c1,nan,విశ్వసనీయం / నమ్మదగిన / విశ్వాసపాత్రమైన,viśvasanīyaṁ / nammadagina / viśvāsapātramaina
7854,critique,noun,c1,nan,విమర్శ / సమీక్ష / విశ్లేషణ,vimarśa / samīkṣa / viślēṣaṇa
7855,crown (dental cap),noun,c1,nan,దంత కిరీటం / క్రౌన్ / పంటి క్యాప్,daṁta kirīṭaṁ / kraun / paṁṭi kyāp
7856,"crown (monarchy, sovereignty)",noun,c1,nan,కిరీటం / రాజరికం / సామ్రాజ్యం,kirīṭaṁ / rājarikaṁ / sāmrājyaṁ
7857,crown (top part),noun,c1,nan,శిఖరం / పైభాగం / కొన,śikharaṁ / paibhāgaṁ / kona
7858,crude (rudimentary),adjective,c1,nan,ప్రాథమిక / ముడి / అపరిపక్వమైన,prāthamika / muḍi / aparipakvamaina
7859,crude (unrefined),adjective,c1,nan,ముడి / శుద్ధి చేయని / అపరిశుభ్రమైన,muḍi / śuddhi cēyani / apariśubhramaina
7860,crude (vulgar),adjective,c1,nan,మోటు / అసభ్యకరమైన / మొరటు / అనాగరికమైన,mōṭu / asabhyakaramaina / moraṭu / anāgarikamaina
7861,"crystal (mineral, material)",noun,c1,nan,స్ఫటికం / క్రిస్టల్,sphaṭikaṁ / krisṭal
7862,"crystal (watch face, lens)",noun,c1,nan,అద్దం / క్రిస్టల్ / గాజు,addaṁ / krisṭal / gāju
7863,cult (having a devoted following),adjective,c1,nan,ఆరాధనీయమైన / అభిమానుల ఆదరణ పొందిన,ārādhanīyamaina / abhimānula ādaraṇa poṁdina
7864,cult (of personality or devotion),noun,c1,nan,ఆరాధన / భక్తి / వ్యక్తి ఆరాధన,ārādhana / bhakti / vyakti ārādhana
7865,cult (relating to a dangerous sect),adjective,c1,nan,అపాయకరమైన మత సమూహానికి చెందిన / విపరీత మతానికి చెందిన,apāyakaramaina mata samūhāniki ceṁdina / viparīta matāniki ceṁdina
7866,"curiosity (desire to know, inquire)",noun,c1,nan,ఆసక్తి / కుతూహలం / జిజ్ఞాస,āsakti / kutūhalaṁ / jijñāsa
7867,"curiosity (strange object, rarity)",noun,c1,nan,వింత వస్తువు / అరుదైన వస్తువు / వింత,viṁta vastuvu / arudaina vastuvu / viṁta
7868,"custody (care, guardianship)",noun,c1,nan,సంరక్షణ / పోషణ / అధీనం,saṁrakṣaṇa / pōṣaṇa / adhīnaṁ
7869,custody (detention by police),noun,c1,nan,పోలీసు కస్టడీ / అదుపు / నిర్బంధం,pōlīsu kasṭaḍī / adupu / nirbaṁdhaṁ
7870,custody (legal care),noun,c1,nan,చట్టపరమైన సంరక్షణ / న్యాయపరమైన సంరక్షణ / అధీనం,caṭṭaparamaina saṁrakṣaṇa / nyāyaparamaina saṁrakṣaṇa / adhīnaṁ
7871,custody (legal guardianship),noun,c1,nan,చట్టపరమైన సంరక్షణ / న్యాయపరమైన సంరక్షణ / సంరక్షకత్వం,caṭṭaparamaina saṁrakṣaṇa / nyāyaparamaina saṁrakṣaṇa / saṁrakṣakatvaṁ
